PolicyId,PrimeCommercialePred
90125073.100b,479.33231545637307
90164936.101a,367.3052636036245
90174464.100b,503.67816613735306
90179561.101a,159.73867242245706
90126079.101a,363.85261535569265
90132948.101a,175.20592152239342
90131003.100a,160.9385083181756
90123578.101a,396.55852285816957
90151480.100a,315.18757703178125
1004825.100a,261.5428362829658
90174083.100b,237.9628319519978
90157280.100a,257.09305605765763
90158769.100a,221.88073088267106
90155205.103b,233.51167962516132
90186031.100a,570.2488339797108
90106063.102a,665.4315859443211
90190094.100a,694.7697879364116
90151953.100c,222.38082329891998
90147734.101b,257.0960438923591
90182610.100a,414.9724009285457
90159830.100a,395.78270766907866
90125684.101a,234.02217053235643
80200136.102b,328.2501530384422
90113640.101b,504.22643616756096
90159494.100b,407.5104445025764
90129174.101b,288.4693615432796
90132166.100a,826.8455574540575
260.102b,199.02394678142412
90168258.100a,155.33515749269364
90132963.101a,857.1275643941171
90128770.100b,294.8707962927877
90130935.100b,302.2232601467352
90111561.100a,316.839928659584
90176081.101a,448.78248167044393
90158531.100a,473.0155561310111
90104636.102a,561.8514698578194
90139015.101a,402.8629488727535
90179449.100a,623.5934288096686
90104326.101a,608.3805660606761
90134461.100c,367.69091560999817
90182757.100b,216.92431079950472
90167721.100a,335.412020853152
90105433.101a,203.4411063002842
90176799.100a,533.3625246321196
90106405.100a,542.7629187414288
90184911.101a,128.77441528609205
70204117.101a,248.96790483448046
1005782.100a,320.5544179029903
90145228.100a,218.89708455823387
90153665.100a,275.04174864067676
90116988.103b,252.2833705734465
90138154.100a,585.6088802532921
90124857.101b,413.3156304100783
1003224.100b,383.3269434592223
90163401.100b,267.3092870456291
90154936.100a,895.9836948567058
90146130.100b,727.76564521816
90107948.101c,613.5621267229764
40100047.101a,822.7709024076481
70201511.100b,361.6499172468987
90146400.100a,214.15942011200008
90133831.100a,312.6894507577878
90150394.103a,602.9250576110394
90128204.102b,550.757509224433
90124464.101b,700.729450671212
90146333.100a,276.5115711332412
90135178.100a,316.1494728826004
90111316.100b,594.1285054574248
10100096.101a,343.43603175906765
90103452.10a,152.90770717213823
90147273.100a,355.1120656353009
90154464.100a,581.8046717399109
90132114.100b,274.632828138186
90127310.101c,242.5784579725438
90147779.100a,225.22582986425047
70201526.10a,216.96301836786992
90187929.100b,469.45346919425333
90190885.100c,319.9522956663862
30100033.10b,505.2830980628689
90132856.101a,509.8471577217266
90157474.100b,897.4894825042442
90178407.100b,337.67446601988314
90144795.100c,391.23010768853254
70100148.101b,243.09931098266856
90190737.100a,314.9649175108768
90146164.100c,261.43973245618463
70200107.10a,278.0956800331439
90163344.100b,622.3276025198903
90163192.100a,738.1563637351483
90180784.100a,552.4641855864832
90148458.101a,507.68123347551636
90186775.100a,296.10578013804894
90155967.100b,131.05532442434082
90127994.100a,160.19896715211271
90180683.100b,516.2626693476343
90118751.100a,376.6178342589183
90140096.100a,327.34314718508244
90155365.100b,789.1965347927392
90190678.101b,444.0473702260933
90181872.102a,472.54248395431233
90147012.101b,225.32451488541335
90193407.100a,446.51229177772353
90178018.101c,391.7181577498443
90118746.101a,798.8164430501895
90158537.100a,672.7008349170169
90114358.102c,496.020086053894
90104700.101a,480.8447646590358
90183930.100c,435.28205288544825
90149601.100a,427.71557236708577
50200819.100a,398.39017309029776
80200006.101b,227.86882776546764
90176448.100a,577.7598863372582
90146315.103b,314.846327110628
90155215.100a,315.782949412963
90104462.102c,177.1622646339341
1005508.100c,446.02465617990595
90194078.100a,677.4714232854776
90147294.101b,444.9057796914154
90151556.100c,353.44375671956374
90127804.101a,560.114331018397
60100028.10a,348.2207074790624
90151164.100b,554.8351058661561
90111863.101a,570.2971709841923
90194789.100a,413.0000073774581
90120252.101b,550.1994565092032
90105321.101a,474.4525514200065
90140641.100b,257.3510270524752
90133069.100a,353.55306664255244
90129766.100b,567.0821723594727
90104280.101a,362.35419931447865
90187963.100a,422.8179731619569
90152476.100b,734.6438849969721
90139016.100c,561.0888267998437
90177764.100a,381.68667612240154
90188431.100a,528.628161790464
90186245.100a,259.513031483585
90104610.101b,195.77658645306062
90155964.100b,215.85999931610502
90132232.100b,414.62929100478607
90154336.100a,756.3200278954265
1003307.101a,281.13355979341566
90167890.100a,626.6381592888946
90134603.100a,472.34652411035546
90160281.100a,498.2154638116509
90127886.101b,436.5279636964888
90149598.101a,197.5971489321591
90129763.103a,575.4464160890335
90160571.100a,717.9157359209593
90146209.101b,431.75862095359054
90153661.100a,539.6660307637161
90127779.101a,329.93499011759866
90146109.101a,202.45451441883375
90190256.100c,552.8257047230758
90146505.100c,321.89294096439835
90118500.102a,357.6183153273582
90167753.100a,489.4110004996296
90154246.101a,252.4693488283527
90132950.100a,299.28916871610977
90149441.101b,239.5173539273115
90154665.101a,364.63354785250044
90125989.101c,483.716021098198
90154289.101a,249.10332551269525
90160219.100b,442.77968505800885
90104651.101b,408.55350519269973
1009528.100b,454.52445241742237
90187927.100c,283.14003394907957
90134461.100a,367.69091560999817
90149863.100a,213.12483415922566
90102534.101b,768.8132629401223
90157834.100b,331.266151999451
90104696.101a,328.2082174678357
90151485.101b,232.0694012243455
90125012.101a,298.7321492347173
90176156.101b,417.95686461612996
90164616.100b,487.2996465138064
90138220.101a,509.0862692553862
90111485.101b,543.695081837514
90169093.100a,444.5659360920457
1007023.100c,309.0374413877722
90145765.100a,384.182755458974
90152473.100a,357.3972272290276
90133368.101b,524.8811904495991
90163385.100a,320.0353009867357
90173868.100a,290.4296817908981
90159127.100b,714.1929081965125
90157473.100a,193.35192625335898
90189266.100a,345.3001921512591
90155921.100a,906.0499999999998
90145449.101c,589.2333376623394
90108271.101b,300.9567183341593
90184864.103b,322.46552159308357
90144360.100c,206.46171829161906
90190592.100a,558.4082466175394
90106309.101a,373.7149591868902
90104462.102b,219.14080731518206
90102042.10a,382.68867236281625
90154781.102b,327.4294956940057
90112284.101b,340.8447726047778
90131958.100b,741.4761857613363
90145414.101b,343.4595588840905
90112548.100a,270.42127808558695
90128183.101b,422.15119158066096
90149286.100b,456.96265276062553
90113379.101a,510.71208528596566
1011490.100a,371.7036651322818
1007207.100a,534.6800777576057
90183909.102a,366.7735196076872
90109504.101a,469.151620272036
20200213.10a,432.82977709392634
1005396.100a,297.5863150313701
90126688.101a,290.4449070437016
90184879.100b,335.8623768365589
90168689.100a,472.7870863038189
80201139.101a,157.4561244703204
90168874.101a,641.7347816754825
90184932.100b,633.5273449342295
90167625.100b,367.45470957007365
90191863.100a,435.49103213027354
90159056.100a,293.2301196786502
90167885.102c,153.9804358435373
90154197.100a,182.2310007209834
90188046.100c,764.5428604135187
90165793.100b,239.71046307200433
90149095.100a,435.95521112266215
90144637.100c,630.8351628819296
90146125.100a,448.88345071990085
90130868.100a,224.85466102407602
90132078.100b,397.37759658343174
90127282.101a,283.32672904297215
90145388.100b,278.32235580377613
90129276.101a,176.99413081582944
90181946.101b,397.2377427649979
90118500.102b,375.190737129033
90133178.100a,285.4285074852033
90109354.101a,208.33908572518322
90165416.100a,404.7649564142654
90119349.101a,331.53080136530207
90163069.100a,335.7965106035713
90129758.101a,739.9754929872761
80201163.102a,461.08449593573306
90127105.100a,431.99347443605905
90187794.100a,454.21460647347635
90156063.100b,402.51006235730466
90131457.100d,288.4403465461356
90119181.101b,330.2225457805243
90165249.100c,356.5223676828507
90164649.100b,241.8814320187477
90146738.100a,458.4833984181179
90155969.100a,525.4195234099262
90155165.100a,335.1778859737391
90165244.100a,224.7466959426342
90108519.101a,617.2760524909892
90145691.102b,333.9979560966227
90139468.100a,582.0654108299109
90152111.100a,343.36874228124606
50200687.101c,365.4180782170387
90105071.101a,715.7545999242923
1007436.100a,306.6686506129965
90160579.100a,739.1824197804447
90177813.100a,355.36437770707573
90132238.100a,399.2197587606367
90146172.100a,650.2987462263255
90128088.101a,388.30930112377365
90166970.100b,665.6470003142099
90171815.100b,497.5518838428739
90124686.101b,340.9237960413558
90141582.100c,440.76632137912026
90169973.100a,412.96803067346536
90134732.100b,583.0057970684725
90148944.100c,439.8190866726824
90185089.102a,635.8305801074457
90158317.100c,345.7500050196607
90111596.101b,237.26714708773346
90146866.100a,698.9051278819354
90187302.101a,646.2447709233057
90165449.100a,523.9626598964979
90132192.100b,245.52624160728394
90111675.101a,169.03766511823963
90180495.100a,598.549270272868
90171273.100a,490.52297082835616
1001738.100a,681.0800618146096
90149181.100a,305.49612732674655
90162839.100a,271.45398798622347
90153839.100b,343.15151747449494
90186001.100b,294.00666247230146
90132010.100a,445.0127899398288
90186069.101a,185.7800294801785
90159922.101a,404.3688845940254
90184976.100a,389.2662798380696
90190811.100a,564.0056127891476
90154244.100b,350.8121649390822
90176634.100a,648.8899800703758
90123558.101a,541.7157991610233
90110339.10a,203.3334754405663
90108576.101a,329.7354663423258
90111253.100a,349.4391045938856
90180773.100c,396.1313138664344
90101633.10b,262.9238502744129
90116866.101a,509.90727106345133
90190263.101a,386.46261372610076
90127183.101c,293.3488610281278
90187898.101c,617.7971364662042
90141123.100a,127.58648211253511
90139817.102b,598.0973178832526
90190608.100a,316.3949555749637
90162751.100a,733.8546248345339
90105238.101a,569.4004524899009
90166105.100a,225.98202659269566
90153251.100a,399.21039383897585
90108413.101b,210.54963571529865
90112465.101c,598.5637698427535
90158465.101a,463.68081759384876
90116048.101b,528.5601265011462
90133219.102a,368.1936717217972
90126722.101a,414.6254909641405
90148809.100a,455.9795151339381
90104642.10a,370.51484019388585
90125682.101b,341.75472716195975
90134808.101a,313.47670393646433
90157293.100a,315.4929102183449
90126377.101b,409.09614276992784
90148522.100a,424.2691079928541
90166197.100c,500.56083958426484
90134838.101a,209.36604492072033
90104640.101a,660.483417426762
90165232.100b,313.4204329586245
90147045.100a,435.6767234268406
90168681.100a,372.8260692697382
90110399.101a,418.995285937684
90107980.101a,164.35844531001334
90157380.100b,287.07535249722554
90148829.100a,434.3515714497
90115980.102a,539.3336870970327
90135408.100a,597.9140359368295
90145098.101b,262.73398034812675
90113038.102a,316.9067025588186
90194820.100a,268.98124946218576
90161031.100a,386.29995789197926
90193961.100a,292.41299369174055
90100831.101a,510.6613195000265
90182774.101a,416.7250989653733
90103806.10a,173.36955147215667
90178978.100a,594.1362036120188
90160856.101b,406.6727545381817
90105220.102a,584.1041515218006
749.100c,252.3354860784033
90152616.100a,378.4897636852344
80100003.10a,604.336702711818
90139520.100a,188.69859164420396
90138510.101a,521.4717158686068
90160834.100a,227.64676579521102
90128781.101b,256.01304327081135
90188098.100a,688.2971263423001
90145875.100b,373.9967989489908
90131644.100a,507.5879790430089
90185942.100a,411.61112432641767
90170908.100a,497.0941989456267
90167881.100a,255.4664050983522
90159755.101a,628.6488253681723
90170684.100a,375.72940321117426
1002034.100a,203.2020193124966
90105012.101a,506.7546783268275
90173937.100b,713.1082000082503
90133236.100a,296.5585279991021
90184971.100b,461.5102760262259
90157605.100a,444.40419817247135
90127905.101b,374.67152033293564
90113339.101a,843.3616094387696
90105248.101c,672.2122220726053
90147307.100a,267.6114650185413
90134888.100a,325.8239247956151
50200637.101a,517.2905479784904
90131395.100c,314.08024934116986
90172353.100a,559.859888713267
90151943.100b,325.42734712691316
90159111.101b,298.14790889163794
90147276.100a,196.92630124508787
90123556.101b,432.1829469592053
90151664.101a,847.239903768548
90127469.100a,318.18852432120946
90106281.10d,426.6382451173294
90104719.101b,353.7678847615959
90181582.100a,365.576981403866
90128258.100a,405.7509060552923
90187857.100a,353.75363825190516
90182216.100a,678.1604837605887
90132388.100a,284.21151620447847
90169242.101a,465.25708089579706
90104342.101a,400.3818127643166
90126356.101d,311.846960871241
90178772.100b,762.6314798786561
1001968.101a,297.7968240754662
90176527.100a,365.17489035694507
90151587.100a,690.7147867173873
1007260.100a,299.6519017481721
90105337.102a,652.034332035698
90160906.100a,385.2346100780181
90175994.100a,793.2570841527245
90185154.100b,611.0818920285697
90146679.102b,492.0646503890384
90146446.100b,628.883424224201
90178165.100c,373.16880316128953
90149643.100a,706.2191560665779
80200213.10a,241.6790246907099
90146686.100a,422.01143616747953
90131364.101b,219.6587684115345
90131416.100a,517.9950410042095
90132898.100a,212.9038749698472
90135364.101a,331.2844156680986
90108473.101a,353.38172791255215
90126768.101d,192.5752650502449
90184006.100a,638.5858361999022
1005343.100a,367.29829967807376
90180961.100a,504.436766323164
90179973.100a,357.26209922208403
90116863.103a,186.50272163573666
90159872.101b,384.1645071833258
90133872.100a,284.61994801009683
90129174.101a,309.3827060462997
90171789.101a,253.872931851072
90164504.100a,391.0709278415366
90133044.100a,404.5045042475965
90106249.10a,612.1046803571203
90119663.101b,209.55144717785785
90124762.101b,269.1069392444152
90158575.100a,296.0205717886715
90184974.100a,613.769250221349
90166478.101a,342.63777267840004
90182216.100c,678.1604837605887
90187225.103a,547.8251725677927
90108747.100b,156.1171051213695
90156007.100b,726.4415556931762
90153609.100a,456.7750596258606
1003340.100a,339.093274507089
90168642.100b,282.23935168520234
557.100a,338.2519424772433
90133731.100a,473.24565007336514
90170252.101a,222.35982768915628
40100153.101a,398.235486277986
90145949.100d,525.1001229340943
90112582.101b,199.1134012300677
90128292.101a,258.3297215956279
90126497.100a,428.6694592624061
90116654.101b,322.1531781681363
90159919.100b,508.52922883567925
90194713.100b,713.7892435858004
90106745.10a,189.31545696684807
90149145.100a,285.34636618137944
90125477.101a,472.2670652276703
90125557.100a,187.95995123788322
90110640.101a,433.36067070823276
90194868.100b,263.9254116940908
90108905.101c,745.5857612028676
90168928.101c,382.16075846571164
60200072.100c,799.4438697339567
90124460.101a,147.03533319326837
90178025.100e,254.07299803214545
90127894.101a,212.26101997595154
20200212.10a,533.3543047496977
90184056.100b,142.7227551528236
90141497.100a,443.2921523295116
90185068.100a,232.2843522461074
80201150.101b,332.41808467160297
90151872.100a,370.5952874375962
90193075.100c,785.9316044063967
90167920.100a,319.41130422053646
90190257.101a,471.0706835777187
90186873.101d,237.8847555093288
90189519.103a,328.6751564198807
90192041.100a,484.8895238354105
90113531.102b,668.1638757496017
90133061.100a,338.5139799557576
30200257.10a,604.5256996198071
90106399.101b,297.96701816269723
90134949.100c,268.95531320428665
90151308.100a,428.5617679848029
90139473.100c,480.15877731876685
70201512.100d,530.5964029332106
90120370.101a,482.566982093705
90169881.101c,266.5592527309674
90187162.100a,672.5822557355989
90128565.102a,279.0651937972935
90157396.101a,247.76198869053226
90180042.100b,444.7998846315566
90183827.100c,588.8139498203552
90113833.101a,469.2802831237446
90155412.100c,581.8029983524615
90189430.101a,526.3194459782076
90135216.100b,614.6741954150241
90135105.100a,441.02448498269405
90157749.100a,511.8670063364059
90146394.100c,332.00594824531896
90188116.100a,389.3460216336936
90153382.101a,271.17679219507465
90111201.101a,320.67984924599443
90135443.102a,414.5451595187699
90109178.101b,276.7433115993744
90148363.100c,334.1953939574777
90148118.100a,283.2041341091836
90170220.100b,491.1850797286816
90169090.100a,540.9387862559122
90116475.101b,179.25985348568406
90157893.100b,442.12114518235484
90183979.100a,255.0089723830961
90146984.101c,554.2951491586031
90134343.101b,297.5897100544202
90125997.102b,145.24643410296852
90151776.100a,380.7394416881533
90164576.100b,350.4572945554254
90147789.100a,415.42942049045246
90111192.101a,462.6426371755563
90190879.102a,423.9438947844801
90150738.100a,537.21953551132
90174546.100b,541.3322021241063
90134885.100a,169.67210131790918
90153449.100a,538.8033381974038
90156491.102b,319.31455597928715
50200054.101b,157.83383533906758
90141126.100b,296.05444080206564
90172003.101a,268.19389666028127
90163401.100c,296.4106565514557
90170335.100a,762.8200041113785
90157120.101a,282.7380362679905
90128954.101c,304.66066210124336
70200837.102a,720.6346821302096
90103801.103a,615.4775155582944
40200973.100b,370.8335712562568
90181135.100a,398.62532291401345
90124990.101a,851.8325892751611
90128285.100a,324.76408336430313
90112277.101a,505.91152550892673
90129178.101a,355.3022836760461
90132804.100a,342.7504203768574
90158177.100a,459.02037672286156
70200385.102a,369.6037223854615
90166343.101b,458.7327804644111
90106308.101a,468.4998890963347
90145748.100b,372.61051606009977
90103229.100b,378.2128386555092
90132634.101a,310.05371916415527
20100426.10a,420.68123935997295
90108569.100a,155.9917342670138
90165430.100b,448.0909134774118
90173874.100a,557.3513326270164
90111380.100a,505.86355418989655
60200176.103a,742.1314950952217
90185354.100a,212.74216494588075
90145816.100a,379.20096171166176
90149704.100a,648.5076438386545
90156318.100b,188.71926258985715
90129761.100b,792.0878676541892
90106059.101b,741.7020611360798
90134792.101a,502.56821198678097
80200184.102a,365.29419732139945
90106750.10a,636.2769514934695
90151862.100a,426.826146101967
90146424.100a,712.9542522486004
90177997.100a,376.0201844354713
90130956.100b,515.2475662876961
90106353.100b,420.786126293265
80200289.10a,525.553412114941
90104527.101c,282.13375211431855
20100490.100a,175.65920080819745
90110902.100a,419.88470444395864
90183871.100a,400.1128097761122
90178975.100a,477.1284435795046
90180058.101b,389.66020113980494
90170549.100c,217.75912957314225
1009295.100a,906.0499999999998
90129465.101a,679.4469998408337
90168867.100a,456.12527864741946
90116150.101a,312.94879089259985
90148529.100b,257.8700286110221
90119361.100a,274.5974340654959
90130063.101b,368.1663218156846
90191186.100d,353.6425556937176
90177978.100a,399.17625480381514
90150957.100b,450.42606338997075
90148361.100a,273.1757967698541
90154283.101b,274.19155581299646
90116069.102a,618.164962106113
90158898.100a,364.9474970245067
90155699.100b,441.9796308488886
90194739.100c,485.2297405909064
90175988.100a,455.0668521094189
90107142.101a,178.7609055607528
90179046.100a,665.8086219216639
90149325.100a,395.3786316278098
90132617.101a,261.2198178497141
90106865.101a,332.4885783641949
90183909.101a,310.5410162594833
90146234.100c,508.36767401979455
90189184.100c,352.396429360229
90191003.100c,448.23738921414963
90148088.100a,290.6042093256142
90133236.100b,264.47195726630025
90178871.100a,304.9266128587764
80200020.10b,571.9937428296541
90108921.101b,605.4630143513867
90134100.100b,424.00074337654365
90157005.100a,426.9060914680883
90135200.100a,116.17441399370249
90145837.100a,309.7694455232557
90149854.100a,360.0770615452649
90130882.100a,372.0642313541243
90132852.100b,367.0411427132655
90103771.10b,330.2690879603802
90111571.101a,333.7376697455295
90179162.100a,344.28233864004
90105086.100b,258.8342122866738
90148952.101b,238.1670781516301
40100375.101a,410.68019557278774
90117852.100a,237.4323137381671
90164573.100a,331.1317373331903
90159022.100b,338.5357632447144
90110843.103b,505.38442648627876
90109677.101a,465.2873503412409
90140095.100b,319.23909985031224
90111198.101a,332.55036472115853
90153785.100a,335.6934224853246
90154973.100b,258.5373280649358
90132337.101a,128.81194550469039
90132361.100a,420.3960867655152
90132022.100a,340.27825326231823
90186766.100b,122.78407019748424
90171322.100b,418.64919338662276
90172030.100a,203.06035751795773
90154329.100c,509.41236104724385
90168411.100a,170.4511810779777
90128706.102b,168.00070797240167
90156386.100a,501.96038911097656
90155731.100a,235.74492945943615
80200058.102a,377.0276948765491
90124891.103a,394.2398177285413
90139478.100a,374.23052659091223
90109130.10a,416.29102641348044
90167915.100a,409.1699554277773
90185868.101b,769.9227070152527
10200077.100a,354.37952107154024
90165673.100a,342.60202213392097
90153217.100c,571.6295199443643
90145804.100b,417.98896939138666
90166848.101a,376.5706242545884
1007655.100e,430.1313475152204
90159145.100a,504.1781121062421
90167745.100d,518.0125975792995
90159722.100a,142.22059142117988
90157948.100a,425.0811319967116
90172678.100b,434.73053299825057
90153132.100a,659.7292468462804
90140076.100a,487.4795564039554
90140077.101a,283.9890238944761
90174015.100a,409.73153637145487
90105309.101c,510.24082141605675
90149846.100a,275.88895268748837
90190025.100a,675.1304616095846
90111269.102b,501.9242649238998
90128818.101b,661.4399825728863
20100312.100a,739.3481555848723
90137553.100a,536.1821118982608
90125583.100b,341.50685457821885
90172846.100b,528.1706251443677
90194835.100b,272.5065216817594
80200716.10a,248.24892273980535
90156262.100a,436.02194386064144
90149573.101a,322.82512857261213
90160759.101b,376.81598941245926
90108011.101a,663.9682380708076
90144666.100a,375.82735902013144
90161127.100a,421.4557240717314
90119461.100a,438.7469356118144
40200099.101b,391.87995528193335
90159616.100b,373.92618006069586
90135199.100a,305.9360378574826
90145113.100a,428.58609190999346
90165773.101a,628.6256504295335
90184932.100a,595.2837747691048
90111473.100c,492.25730603309853
90134601.100a,784.8731612018513
90167863.100b,736.9142638297278
90102231.101b,563.6438012214112
90100232.10b,444.8610879052879
90144886.100b,650.5093637215878
90179950.100a,400.35810462958216
90152047.100a,392.9820042818957
90131609.100c,204.8066241154478
90164753.101a,142.7999811798496
90105330.101b,230.40907447075202
90151422.100a,385.14653977801675
90148873.100a,316.42013759866694
90134250.100a,371.7442079351823
90146569.100a,336.09551652797603
90186069.100a,523.7301738515326
90180931.100a,550.1210274666169
90124874.101b,781.5130723781293
90190346.100a,709.7864723258315
90185896.101b,178.4141736174164
90149256.100a,195.47683751947025
90132342.100a,309.091281118731
90161637.100a,212.02985270711196
90155992.101a,310.7729917142295
90117969.100a,222.21235893040395
90125952.100a,179.87585479017702
90192919.100a,668.795737345627
90139842.100c,294.81889676312426
10200365.101a,734.9447449020179
90108338.101a,318.91066817234974
70207520.102a,251.55311970759595
90145580.101a,190.07135016011017
1005327.100a,387.2367261513162
90135076.100a,198.7021238781987
90152611.100a,394.2433184448066
90146394.100b,313.1681356169134
90125779.101b,275.7474655530242
90163249.100a,637.8951929725649
90126567.101b,617.1232407915084
90150908.106a,284.7286176834949
90158504.100a,352.75317630697015
90109529.101a,199.6241458750074
1000500.101b,540.1320532838166
1005122.100b,330.53164469974666
90125302.101a,240.63869255265834
90144910.100b,396.87756859771315
90154574.102b,414.1223108458403
90134845.100a,634.6609873149985
90186836.100a,339.32910972176614
90182240.101a,669.7348086244957
90186147.101a,442.6972530203108
1000113.100a,374.44655530988166
90157217.100a,596.1449605427109
90147673.101a,309.73727986792204
90153198.100c,391.35983625533004
90190961.100a,285.97892585343243
90105505.101a,857.8114681031693
90138551.101b,525.7407039336538
90186897.100a,469.24591243855974
90185955.100b,558.8114966840772
90152061.101b,507.66516337864203
90146733.100a,264.8229860187992
90108310.100b,250.46226173689095
90126789.101b,389.6454134444195
90149031.100b,581.2180213530708
90132924.100a,396.95055822150425
90145264.102a,315.4032422655456
90157905.100c,277.37377672424026
90174136.100a,241.21142394509698
90105356.10b,402.50382761793304
90164807.100a,509.8703325846414
90104630.101b,507.4555721844176
90153114.100a,409.6844625233614
90141084.100a,425.7059669744514
90146405.100a,618.1321544394576
90170745.100a,847.9706962854802
90194192.100a,407.89210225827225
90147489.100a,305.43908497778074
80100186.101a,345.5951009111195
90155250.101c,290.6841142093904
90148928.101a,226.51425685955724
90132062.100a,451.96857194351554
90157383.100c,842.666920993443
90111305.101a,693.8919898645207
90105237.101b,900.7048747434422
90159899.101a,261.6978308274402
90150960.100a,544.1565172445595
90156672.100a,906.0499999999998
90126101.101a,428.5640893939936
90107994.101a,377.8881538766988
90109531.101a,263.5130503350559
90171064.101a,157.14859314799054
90158099.100b,243.57128771505523
90103752.100a,337.83141524795286
90181788.100a,672.7076322652634
80100170.10a,308.36055911487
90154174.100b,293.33964990000334
90132526.100a,270.8840947481963
90172841.100b,560.778076163926
90182147.100b,416.9882440859819
90172241.100a,470.57517498210166
90146917.101b,328.2906282776009
90164496.100a,241.2988498389127
90164635.100a,317.91359010109966
90165729.100b,282.9562282169037
90171009.100a,235.6780927616288
90166543.100a,641.3844192052692
90191172.100a,428.938371977593
90113038.101a,462.0525675631346
90153089.100a,331.21903426690557
90189843.100a,515.7960764491584
90145330.100c,819.6413867236296
90146579.100b,528.3981077676958
90146596.100a,440.7225440931312
20100209.10c,220.97003097473646
90132268.101b,822.0861261831551
90100245.10a,577.9269877824381
90182266.100a,735.5623626633806
90140150.100a,528.5262615072791
90165749.100a,304.8185916263713
90108759.10b,405.00102634200323
1001951.100a,571.8871271113491
1001318.100a,403.005880305744
90158265.100a,208.27140225205628
90173086.100a,296.31700086698197
90129175.101b,352.257196183502
90126659.100a,591.507812015645
90114741.101b,271.3289591863182
90186806.100a,618.9669566225915
90119080.101b,459.9535167123506
90176660.101a,590.5338305605148
90180976.100a,371.2646628664853
90193958.100a,853.7224231988408
90119185.100b,401.4629809870551
90132628.100a,226.0687016793757
90128827.101b,633.9881211724303
90165232.101b,485.66829966319483
90154289.100b,299.156691274047
90154613.101b,195.74837458422536
70203313.102a,692.7853623528141
70200126.10c,501.2644739525062
90149001.100a,679.701486095128
90134905.100c,419.4648260803866
90104468.101a,522.7852668727253
90194790.100a,326.75659262670433
90113051.101a,328.42795585494025
90135402.101a,680.3438112750566
90111269.102a,564.8819283342991
90151296.100a,440.23348142852495
90106295.100b,398.4346289535305
90126275.100b,193.6785394353063
70203122.10a,476.96050251035626
90108075.101a,191.53669751463352
90113330.101b,254.85113498116775
90175996.100c,433.1850958381828
90134442.101a,350.884736951384
90178832.100a,302.9963462207018
90181309.101a,223.28224852453664
90148846.100a,133.02525685776942
90135193.100b,231.53130007373835
90132456.100a,361.6255725316937
90139317.100a,225.78351017486253
90131596.100b,189.33630621443316
1007207.100c,534.6800777576057
90127852.101b,471.27643805314415
90181755.101a,459.92949622803513
90146426.100a,479.6441557099998
90161590.100b,388.4633086997394
90169899.100a,334.7347562356504
90152849.100b,156.33944995737684
90154465.100b,459.0415892263523
90106256.10b,448.9915412226148
90148490.103c,354.14531059809065
90175856.100a,618.5880607400034
90105312.101a,449.39368166947366
90148808.100a,474.28632758819987
90149329.100a,345.7729704766754
90184047.100a,444.0253333202318
90151315.100a,283.53113506992355
90140597.101d,420.6593780945259
90187847.100b,373.70907665657364
90147376.100a,666.5389670057513
90138515.100a,427.16489246749654
90144813.100c,397.58792437623276
90167947.100a,419.2512689144
90157343.100a,198.1918297725261
90132274.100b,458.58190851233076
90139797.100b,305.70098237300834
90190423.100a,370.78369323397806
10200069.100a,879.9292013111691
90148556.100a,213.72680479710533
90179616.101a,352.0111687111696
80201147.101a,372.3478058294376
90124660.101a,357.75262353771376
90187831.100a,441.93620229872784
90169164.100a,377.456693070607
90176119.100a,644.2450967068867
90178056.100a,242.66094897858346
90149127.100c,499.0864057377842
90149205.100a,624.2603411720411
90141631.100a,101.91060326512311
70204921.101a,217.3123271305256
90185953.100c,660.1670029687681
90153751.100a,359.01646875853754
90108462.101a,307.55288142765727
90162859.100a,423.6243174761973
90134911.100a,488.434449023024
90187888.101a,164.3558034345141
90125987.102b,630.0222893207141
90156548.100a,452.83560723214276
90158046.100a,505.7644945775454
90159866.100a,319.77383766150285
90145430.100c,307.7575780327164
90103997.100b,338.7443845550764
90169164.101a,651.4170387648019
90148880.100b,234.73134699979533
90183965.100a,408.4342940319314
90116859.102a,274.11988930223725
90149798.100c,443.24676722350034
90134280.101a,231.6709620539971
90112233.101b,311.30530947669735
90139493.100b,636.6563281074378
90116659.102b,353.9879807273272
80200755.101b,266.58518916978056
90110902.101a,166.30854071638655
90160866.100a,385.5413197761205
70201421.100a,278.36084499900926
90149653.100a,160.22587188583793
90105454.101c,283.9034688273594
90158820.100a,388.86731676768403
90131472.100b,224.0445861540678
90156478.100b,215.11535027316322
90132912.100d,224.50105745810785
60200023.10b,420.2706640952081
90135433.100a,160.32337801046486
1005157.100a,308.0953924796338
90157311.100b,218.38096564114934
90133236.100c,296.5585279991021
90114070.101a,466.22016728769245
90147685.101a,633.7539450910903
90127959.101b,281.6428495131472
90109499.100a,585.2035407347649
90124589.101b,385.9789029106634
90126030.101a,471.0359948130165
90155596.101a,889.9693129422187
90164508.100a,697.1021609004808
90158155.101a,754.3927805715143
90165220.102b,742.536231913834
90123580.101b,176.16666326064964
90187946.100b,295.8134106960002
90112137.101b,406.0906154992594
90151597.100a,565.8450165716434
90181555.100b,330.65116709564205
90147472.100a,323.60982390823034
90132150.100b,440.37717304609515
90139179.100a,259.34627607087435
90170041.101b,163.17178841570455
90182300.100b,533.8639322780747
90180744.100b,624.7693756200354
